id,genres,vote_average,vote_count,popularity,title,keywords,overview,score
4638,Crime Action Comedy,7.4,2199,38.623178,Hot Fuzz,village arrest police partner murder conspiracy gunfight police force cowboy costume accident,"Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",7.201012466906358
771,Comedy Family,7.1,2414,2.186927,Home Alone,holiday burglar home invasion mischief booby trap home alone suburban chicago mischievous child christmas child,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before.",7.040769385261905
14,Drama,7.9,3313,80.87860500000001,American Beauty,male nudity female nudity adultery midlife crisis coming out first time camcorder virgin nudity film maker estate agent satire loneliness dark comedy suburbia coming of age marijuana exercise parent child relationship bittersweet affair,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",7.56560696779278
45269,Drama History,7.6,2752,54.053576,The King's Speech,great britain radio monarchy radio transmission royal family speech marriage royalty death of father,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",7.34488666214006
205596,History Drama Thriller War,8.0,5723,145.364591,The Imitation Game,gay england world war ii mathematician biography logician cryptography,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",7.747873109991236
266856,Drama Romance,7.8,3311,61.182331000000005,The Theory of Everything,wife husband relationship biography physicist based on memoir stephen hawking fictionalized biography motor neuron disease als,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",7.501178338037
64690,Drama Action Thriller Crime,7.4,3725,49.294864000000004,Drive,stuntman blood splatter independent film police chase extreme violence violence car chase bullet head stomp getaway crime lord existentialism silent protagonist great soundtrack,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,7.255593294368144
12162,Drama Thriller War,7.2,1840,47.006161999999996,The Hurt Locker,sniper explosive loyalty u.s. army iraq car bomb suspense tension iraq war desert bomb squad body armor woman director army sergeant,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",7.081548427002971
115,Comedy Crime,7.8,2926,49.230089,The Big Lebowski,white russian dude bowling vietnam veteran carpet nihilism heart attack kidnapping lsd marijuana los angeles millionaire cowboy ashes impregnation bowling team unemployed bowling ball weeds,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",7.4770312597363215
137,Romance Fantasy Drama Comedy,7.4,2301,52.744331,Groundhog Day,deja vu groundhog weather forecast telecaster pennsylvania alarm clock winter time warp time loop cult film existentialism groundhog day,"A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",7.2059157689249
12405,Drama Romance,7.6,2827,59.25896899999999,Slumdog Millionaire,slum indian lead cheating suspicion game show orphan duringcreditsstinger,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",7.348987811096096
44214,Drama Thriller,7.3,4430,91.28568299999999,Black Swan,dancing competition sex dancer obsession paranoia insanity suspense ballet new york city heartbreak mental illness madness swan lake ballerina body horror,"A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",7.201162614684406
240,Drama Crime,8.3,3338,105.79293600000001,The Godfather: Part II,italo-american cuba vororte melancholy praise revenge mafia lawyer blood corrupt politician bloody body of child man punches woman,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",7.825161837162455
1954,Science Fiction Thriller,7.3,2060,73.307513,The Butterfly Effect,amnesia chaos theory blackout time travel flashback,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",7.141075244686982
